Game ID,Game Number,Date,Time,Season,Gametype,Map,Landing Site,Death Site,Landed Hot Zone,Legend Selected,Legend Selection Number,Second Legend Selected,Third Legend Selected,Partied Up?,Jumpmaster,Damage Done,Teammate 1 Dmg Done,Teammate 2 Dmg Done,My Rank,Teammate 1 Rank,Teammate 2 Rank,Higher Level Spotted?,Has Low Level TM (<500),TM 1 Ranked Badge,TM 2 Ranked Badge,TM1 Kills Badge,TM2 Kills Badge,Survival Time,Teammate 1 Survival Time,Teammate 2 Survival Time,Kills,Teammate 1 Kills,Teammate 2 Kills,Knockdowns,First Legend Death,Second Legend Death,Third Legend Death,Squad Placed,Revive Given,Teammate 1 Revive Given,Teammate 2 Revive Given,Respawn Given,Teammate 1 Respawn Given,Teammate 2 Respawn Given,Teammate 1 Console,Teammate 2 Console,Died Phase 1,Primary Weapon 1,Primary Weapon 2
GID-82,82,1/25/2021,22:11,7,Ranked,Worlds Edge,Capitol City,Capitol City,,Bangalore,2,Revenant,Octane,,,256,412,125,,Plat 4,Plat 4,,,,,,,11:08,13:15,13:15,0,0,0,0,Bangalore,Octane,Revenant,8,0,1,1,0,0,1,PS4,PS4,FALSE,Wingman,R-99
GID-83,83,1/26/2021,21:00,7,Ranked,Worlds Edge,Sorting Factory,The Geyser,,Wraith,2,Caustic,Lifeline,,,414,123,312,,Plat 4,Gold 3,,,,,,,09:36,09:36,09:36,0,2,1,0,Lifeline,Caustic,Wraith,11,0,0,0,2,0,0,PS4,PS4,FALSE,Triple Take,Flatline
GID-84,84,1/26/2021,21:12,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Wraith,2,Bloodhound,Lifeline,,,865,413,321,,Gold 4,Plat 4,,,,,,,18:39,17:59,17:32,0,2,2,0,Lifeline,Bloodhound,Wraith,4,0,1,3,0,0,2,Xbox,Xbox,FALSE,G7-Scout,Flatline
GID-85,85,1/26/2021,21:34,7,Ranked,Worlds Edge,The Tree,Sorting Factory,,Bangalore,3,Wraith,Pathfinder,,,459,133,307,,Plat 4,Plat 4,,,,,,,06:20,06:38,06:11,2,0,0,2,Pathfinder,Bangalore,Wraith,13,0,1,0,0,0,0,PS4,PS4,FALSE,Wingman,R-99
GID-86,86,1/26/2021,21:45,7,Ranked,Worlds Edge,Skyhook,The Train Yard,,Bangalore,1,Gibraltar,Wraith,,,153,143,313,,Diamond 4,Diamond 4,,,,,,,07:52,08:33,07:23,0,0,0,1,Wraith,Bangalore,Gibraltar,14,0,0,0,0,0,0,PS4,PS4,FALSE,G7-Scout,R-99
GID-87,87,1/26/2021,21:56,7,Ranked,Worlds Edge,Sorting Factory,The Train Yard,,Bangalore,2,Wraith,Octane,,,771,"1,435",670,,Diamond 4,Plat 4,,,,,,,16:05,16:05,15:06,1,4,3,1,Octane,Bangalore,Wraith,4,0,1,0,0,0,0,Xbox,PS4,FALSE,Flatline,Mastiff
GID-88,88,1/26/2021,22:18,7,Ranked,Worlds Edge,Sorting Factory,Countdown,,Wraith,2,Bloodhound,Lifeline,,,789,"1,415",987,,Unknown,Unknown,,,,,,,22:28,22:13,22:27,0,3,2,2,Bloodhound,Lifeline,Wraith,2,1,1,1,0,1,0,PS4,PS4,FALSE,Wingman,R-99
GID-89,89,1/26/2021,22:54,7,Ranked,Worlds Edge,The Dome,The Dome,,Bangalore,2,Crypto,Wraith,,,0,97,0,,Gold 4,Plat 3,,,,,,,02:43,03:10,02:47,0,0,0,0,Bangalore,Wraith,Crypto,18,0,0,0,0,0,0,Unknown,Unknown,TRUE,,
GID-90,90,1/26/2021,23:00,7,Ranked,Worlds Edge,The Dome,Lava City,,Bangalore,2,Wraith,Horizon,,,704,"1,067",580,,Diamond 4,Unknown,,,,,,,19:40,21:56,08:47,1,5,0,1,Horizon,Bangalore,Wraith,4,0,0,0,0,0,0,Xbox,Xbox,FALSE,Flatline,Wingman
GID-91,91,1/26/2021,23:24,7,Trios,Worlds Edge,Epicentre,Sorting Factory,,Wraith,1,Mirage,Bloodhound,,,"1,296",122,277,,,,,,,,,,13:11,12:27,13:08,1,0,1,3,Mirage,Bloodhound,Wraith,8,0,0,0,0,0,0,PS4,PS4,FALSE,Wingman,R-99
GID-92,92,1/26/2021,23:41,7,Ranked,Worlds Edge,Sorting Factory,Lava City,,Bangalore,2,Horizon,Pathfinder,,,"1,268",872,419,,Unknown,Unknown,,,,,,,20:05,19:55,20:12,2,3,0,4,Horizon,Bangalore,Pathfinder,3,2,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-93,93,1/27/2021,19:31,7,Ranked,Worlds Edge,Sorting Factory,The Train Yard,,Wraith,3,Bangalore,Gibraltar,,,"1,151",593,301,,Gold 1,Plat 3,,,,,,,14:39,13:54,13:40,1,1,2,3,Gibraltar,Bangalore,Wraith,6,2,0,0,0,0,0,PS4,PS4,FALSE,Flatline,G7-Scout
GID-94,94,1/27/2021,19:48,7,Ranked,Worlds Edge,The Tree,Sorting Factory,,Wraith,3,Gibraltar,Rampart,,,322,574,260,,Plat 2,Plat 2,,,,,,,07:18,07:18,07:18,0,0,1,0,Rampart,Gibraltar,Wraith,9,0,0,0,0,0,0,PS4,PS4,FALSE,G7-Scout,Volt
GID-95,95,1/27/2021,19:59,7,Ranked,Worlds Edge,Sorting Factory,Capitol City,,Bangalore,1,Loba,Caustic,,,803,801,931,,Plat 4,Diamond 4,,,,,,,21:05,13:12,13:13,2,5,3,3,Caustic,Loba,Bangalore,3,0,1,0,0,0,0,Unknown,Unknown,FALSE,Havoc,Peacekeeper
GID-96,96,1/27/2021,20:23,7,Ranked,Worlds Edge,Sorting Factory,Launch Site,,Wraith,3,Bloodhound,Horizon,,,923,609,"1,222",,Plat 4,Diamond 4,,,,,,,17:57,15:57,16:52,3,2,3,3,Bloodhound,Horizon,Wraith,3,1,0,1,0,0,0,PS4,PS4,FALSE,Wingman,R-99
GID-97,97,1/27/2021,20:47,7,Ranked,Worlds Edge,The Geyser,Capitol City,,Bangalore,3,Pathfinder,Octane,,,979,972,341,,Plat 4,Gold 4,,,,,,,12:41,11:01,10:58,2,2,2,2,Pathfinder,Octane,Bangalore,6,0,0,1,0,0,1,Xbox,Xbox,FALSE,G7-Scout,Volt
GID-98,98,1/27/2021,21:09,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,1,Octane,Horizon,,,437,145,166,,Plat 4,Plat 3,,,,,,,03:31,03:20,03:12,1,0,0,2,Octane,Horizon,Bangalore,17,1,1,0,0,0,0,PS4,PS4,FALSE,G7-Scout,R-99
GID-99,99,1/27/2021,21:15,7,Ranked,Worlds Edge,Countdown,Countdown,,Bangalore,3,Bloodhound,Lifeline,,,174,230,487,,Plat 4,Gold 1,,,,,,,02:30,03:05,03:05,0,0,2,0,Bangalore,Bloodhound,Lifeline,16,0,0,2,0,0,0,PS4,PS4,TRUE,Volt,P220
GID-100,100,1/27/2021,21:22,7,Ranked,Worlds Edge,Sorting Factory,The Geyser,,Bangalore,3,Wraith,Lifeline,,,821,686,679,,Plat 4,Plat 4,,,,,,,18:38,18:09,19:52,2,2,3,3,Wraith,Bangalore,Lifeline,3,2,1,2,0,0,1,PS4,PS4,FALSE,Flatline,Triple Take
GID-101,101,1/27/2021,21:45,7,Ranked,Worlds Edge,Sorting Factory,The Train Yard,,Bangalore,2,Wraith,Lifeline,,,"1,783",819,"2,153",,Unknown,Unknown,,,,,,,22:23,21:55,22:23,2,1,4,4,Wraith,Lifeline,Bangalore,2,1,0,1,1,0,0,Unknown,PS4,FALSE,R-99,G7-Scout
GID-102,102,1/27/2021,22:36,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,3,Lifeline,Mirage,,,842,388,292,,Plat 4,Plat 4,,,,,,,10:12,09:04,09:49,0,1,1,1,Lifeline,Mirage,Bangalore,8,1,1,0,0,0,0,PS4,PS4,FALSE,Volt,R-99
GID-103,103,1/27/2021,22:50,7,Ranked,Worlds Edge,Launch Site,Launch Site,,Bangalore,3,Lifeline,Loba,,,353,333,112,,Plat 4,Plat 4,,,,,,,02:37,02:42,01:29,2,0,0,2,Loba,Bangalore,Lifeline,17,0,0,0,0,0,0,PS4,PS4,TRUE,Volt,Havoc
GID-104,104,1/27/2021,22:56,7,Ranked,Worlds Edge,Launch Site,Launch Site,,Bangalore,3,Loba,Lifeline,,,331,84,205,,Plat 4,Plat 4,,,,,,,04:57,04:57,04:37,0,0,0,2,Loba,Lifeline,Bangalore,15,0,0,1,0,0,0,PS4,PS4,TRUE,Spitfire,Flatline
GID-105,105,1/27/2021,23:04,7,Ranked,Worlds Edge,Sorting Factory,Countdown,,Bangalore,3,Caustic,Horizon,,,121,559,794,,Unknown,Unknown,,,,,,,11:07,11:51,09:53,0,3,3,0,Caustic,Bangalore,Horizon,7,1,0,0,0,0,0,PS4,PS4,FALSE,Spitfire,R-99
GID-106,106,1/27/2021,23:23,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Wraith,1,Rampart,Bloodhound,,,31,57,169,,Plat 4,Plat 4,,,,,,,01:07,01:17,00:54,0,1,0,0,Wraith,Bloodhound,Rampart,20,0,0,0,0,0,0,PS4,PS4,TRUE,,
GID-107,107,1/27/2021,23:41,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Wraith,3,Mirage,Revenant,,,"1,071","1,236",433,,Diamond 4,Plat 2,,,,,,,11:22,11:30,11:30,3,2,2,3,Mirage,Wraith,Revenant,10,2,0,1,0,0,0,PS4,PS4,FALSE,Flatline,G7-Scout
GID-108,108,1/27/2021,23:57,7,Ranked,Worlds Edge,Sorting Factory,Countdown,,Bangalore,2,Crypto,Caustic,,,882,131,928,,Diamond 4,Plat 4,,,,,,,12:44,11:37,12:44,2,0,3,3,Crypto,Bangalore,Caustic,10,2,0,0,0,0,0,PS4,Xbox,FALSE,G7-Scout,R-99
GID-109,109,1/28/2021,00:13,7,Ranked,Worlds Edge,Countdown,Harvester,,Wraith,3,Bangalore,Lifeline,,,723,289,507,,Unknown,Unknown,,,,,,,09:35,09:01,09:21,0,1,2,2,Bangalore,Lifeline,Wraith,10,0,0,0,0,0,0,PS4,PS4,FALSE,G7-Scout,Volt
GID-110,110,1/28/2021,00:26,7,Ranked,Worlds Edge,Capitol City,Sorting Factory,,Wraith,1,Loba,Bloodhound,,,669,"1,128","1,166",,Unknown,Unknown,,,,,,,17:48,17:41,17:55,1,1,2,2,Wraith,Bloodhound,Loba,4,2,0,0,0,0,1,PS4,PS4,FALSE,Havoc,G7-Scout
GID-111,111,1/28/2021,19:21,7,Ranked,Worlds Edge,The Geyser,,,Wraith,2,Octane,Bloodhound,,,"1,260",325,219,,Plat 4,Gold 4,,,,,,,18:42,05:52,06:01,3,0,1,3,Octane,Bloodhound,,1,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,Kraber
GID-112,112,1/28/2021,19:46,7,Ranked,Worlds Edge,Lava City,Sorting Factory,,Bangalore,2,Wraith,Bloodhound,,,977,"1,396",706,,Gold 1,Plat 4,,,,,,,21:12,18:47,17:25,2,3,1,2,Bloodhound,Wraith,Bangalore,4,0,0,0,0,0,0,Unknown,Unknown,FALSE,R-99,Peacekeeper
GID-113,113,1/28/2021,20:11,7,Ranked,Worlds Edge,Sorting Factory,Capitol City,,Bangalore,3,Wraith,Horizon,,,331,0,0,,Unknown,Diamond 4,,,,,,,12:08,12:08,12:08,0,0,0,0,Horizon,Wraith,Bangalore,9,0,0,0,0,1,0,PS4,PS4,FALSE,G7-Scout,Volt
GID-114,114,1/28/2021,20:27,7,Ranked,Worlds Edge,Refinery,Epicentre,,Bangalore,1,Bloodhound,Lifeline,,,434,225,81,,Unknown,Unknown,,,,,,,05:07,05:06,05:07,1,0,0,1,Lifeline,Bangalore,Bloodhound,16,0,0,0,0,0,0,Xbox,Xbox,FALSE,G7-Scout,Volt
GID-115,115,1/28/2021,20:38,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,2,Bloodhound,Wraith,,,130,86,168,,Diamond 4,Diamond 4,,,,,,,02:52,02:52,02:01,0,0,0,0,Wraith,Bloodhound,Bangalore,17,0,0,0,0,0,0,PS4,PS4,TRUE,G7-Scout,R-99
GID-116,116,1/28/2021,20:43,7,Ranked,Worlds Edge,Countdown,Countdown,,Bangalore,3,Wraith,Lifeline,,,304,252,94,,Plat 4,Plat 4,,,,,,,02:45,02:45,02:45,0,0,0,2,Wraith,Lifeline,Bangalore,16,0,0,0,0,0,0,Xbox,Xbox,TRUE,Alternator,G7-Scout
GID-117,117,1/28/2021,20:49,7,Ranked,Worlds Edge,Staging,Countdown,,Bangalore,2,Wraith,Lifeline,,,620,628,81,,Plat 4,Plat 4,,,,,,,12:37,11:33,11:52,3,0,1,4,Lifeline,Wraith,Bangalore,7,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,R-99
GID-118,118,1/28/2021,21:05,7,Ranked,Worlds Edge,Lava Fissure,Lava Fissure,,Wraith,1,Bangalore,Horizon,,,0,260,333,,Diamond 4,Unknown,,,,,,,01:24,02:49,02:50,0,1,0,0,Wraith,Horizon,Bangalore,17,0,0,0,0,0,0,PS4,PS4,TRUE,Alternator,Volt
GID-119,119,1/28/2021,21:47,7,Ranked,Worlds Edge,The Train Yard,Harvester,,Wraith,1,Bangalore,Caustic,,,331,653,363,,Diamond 4,Diamond 4,,,,,,,12:09,12:10,11:04,0,0,0,1,Caustic,Wraith,Bangalore,9,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-120,120,1/28/2021,22:02,7,Ranked,Worlds Edge,Countdown,Countdown,,Bangalore,1,Gibraltar,Octane,,,464,309,541,,Diamond 4,Plat 4,,,,,,,07:28,07:28,07:28,0,0,0,2,Gibraltar,Octane,Bangalore,11,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-121,121,1/29/2021,09:02,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,1,Octane,Wraith,,,669,524,"1,259",,Plat 4,Plat 2,,,,,,,06:39,06:39,06:39,1,1,6,1,Wraith,Octane,Bangalore,11,1,1,0,0,0,0,PS4,Xbox,FALSE,Hemlok,R-99
GID-122,122,1/29/2021,20:49,7,Ranked,Worlds Edge,Sorting Factory,,,Bangalore,3,Caustic,Gibraltar,,,"1,705",720,"1,010",,Unknown,Unknown,,,,,,,21:00,21:00,21:00,4,3,1,6,,,,1,0,1,0,0,0,0,Unknown,Unknown,FALSE,G7-Scout,Volt
GID-123,123,1/29/2021,21:20,7,Ranked,Worlds Edge,Skyhook,Skyhook,,Bangalore,1,Wraith,Gibraltar,,,87,79,151,,Diamond 4,Diamond 4,,,,,,,03:42,03:41,03:39,0,0,0,0,Gibraltar,Wraith,Bangalore,14,0,0,0,0,0,0,Xbox,Xbox,TRUE,R-99,Triple Take
GID-124,124,1/29/2021,21:26,7,Ranked,Worlds Edge,Countdown,Sorting Factory,,Bangalore,1,Wraith,Caustic,,,444,305,367,,Plat 4,Gold 4,,,,,,,14:32,14:51,17:05,1,1,1,1,Wraith,Bangalore,Caustic,8,2,1,0,1,0,0,PS4,PS4,FALSE,Mastiff,Volt
GID-125,125,1/29/2021,21:46,7,Ranked,Worlds Edge,Lava City,Refinery,,Bangalore,3,Octane,Wraith,,,450,208,919,,Plat 1,Diamond 4,,,,,,,15:40,17:05,17:06,1,0,0,4,Bangalore,Wraith,Octane,5,0,0,0,0,0,0,PS4,PS4,FALSE,Wingman,R-99
GID-126,126,1/30/2021,20:20,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Wraith,2,Bangalore,Octane,,,20,32,128,,Plat 4,Plat 4,,,,,,,01:48,01:47,01:48,0,0,0,0,Wraith,Octane,Bangalore,17,0,0,0,0,0,0,Xbox,Xbox,TRUE,Alternator,RE-45
GID-127,127,1/30/2021,20:24,7,Ranked,Worlds Edge,Countdown,Lava Fissure,,Bangalore,2,Gibraltar,Wraith,,,420,377,"1,270",,Plat 4,Plat 1,,,,,,,14:39,14:01,18:18,0,0,5,0,Gibraltar,Bangalore,Wraith,4,0,0,0,0,0,0,PS4,PS4,FALSE,G7-Scout,R-99
GID-128,128,1/30/2021,20:52,7,Ranked,Worlds Edge,Lava City,Lava City,,Bangalore,2,Bloodhound,Caustic,,,427,0,0,,Plat 4,Gold 1,,,,,,,03:18,02:58,02:57,0,0,0,1,Bloodhound,Caustic,Bangalore,15,0,0,0,0,0,0,PS4,PS4,TRUE,R301,Wingman
GID-129,129,1/30/2021,20:58,7,Ranked,Worlds Edge,The Tree,Sorting Factory,,Bangalore,1,Wraith,Pathfinder,,,152,0,301,,Plat 2,Diamond 4,,,,,,,06:26,07:29,06:20,0,0,0,0,Bangalore,Pathfinder,Wraith,14,0,0,0,0,0,0,PS4,PS4,FALSE,Triple Take,R-99
GID-130,130,1/30/2021,21:09,7,Ranked,Worlds Edge,The Dome,The Dome,,Bangalore,2,Pathfinder,Wraith,,,428,114,246,,Diamond 4,Plat 3,,,,,,,02:02,02:02,02:02,0,1,0,1,Pathfinder,Wraith,Bangalore,20,0,0,0,0,0,0,PS4,PS4,TRUE,Volt,Flatline
GID-131,131,1/30/2021,21:15,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,2,Gibraltar,Revenant,,,132,0,152,,Plat 4,Plat 4,,,,,,,04:20,04:36,03:50,0,0,0,0,Bangalore,Revenant,Gibraltar,15,0,0,0,0,0,0,PS4,PS4,TRUE,G7-Scout,R-99
GID-132,132,1/30/2021,21:24,7,Ranked,Worlds Edge,Survey Camp,Capitol City,,Bangalore,3,Wraith,Lifeline,,,228,0,48,,Gold 3,Plat 4,,,,,,,10:29,11:37,11:36,0,0,0,0,Bangalore,Wraith,Lifeline,8,0,0,0,2,0,0,Xbox,Xbox,FALSE,G7-Scout,R-99
GID-133,133,1/30/2021,21:46,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,2,Horizon,Bloodhound,,,873,0,15,,Plat 4,Gold 3,,,,,,,07:47,08:49,07:45,0,0,0,5,Bangalore,Bloodhound,Horizon,10,0,0,0,0,0,0,PS4,PS4,FALSE,G7-Scout,R-99
GID-134,134,1/30/2021,21:58,7,Ranked,Worlds Edge,The Tree,Lava City,,Bangalore,2,Bloodhound,Gibraltar,,,"1,320","1,312","1,237",,Diamond 4,Diamond 4,,,,,,,20:35,20:35,20:36,1,2,2,2,Gibraltar,Bloodhound,Bangalore,4,0,0,0,0,0,0,PS4,PS4,FALSE,Prowler,Hemlok
GID-135,135,1/30/2021,22:22,7,Ranked,Worlds Edge,Sorting Factory,,,Bangalore,2,Crypto,Loba,,,"1,103","1,722","1,621",,Diamond 4,Plat 2,,,,,,,22:06,22:06,22:06,2,3,5,2,,,,1,0,0,0,0,0,2,PS4,Xbox,FALSE,Triple Take,R-99
GID-136,136,1/30/2021,22:57,7,Ranked,Worlds Edge,Survey Camp,,,Bangalore,1,Bloodhound,Wraith,,,"2,143","1,612",373,,Unknown,Unknown,,,,,,,22:27,22:27,18:43,4,8,0,5,Wraith,,,1,0,1,0,2,0,0,Unknown,Unknown,FALSE,Wingman,Havoc
GID-137,137,1/31/2021,08:38,7,Ranked,Worlds Edge,Sorting Factory,,,Bangalore,1,Wraith,Crypto,,,"2,471","1,522","1,108",,Diamond 4,Diamond 4,,,,,,,22:12,22:12,22:12,6,2,7,7,Wraith,,,1,0,1,1,0,0,1,PS4,PS4,FALSE,Triple Take,R-99
GID-138,138,1/31/2021,16:53,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,1,Bloodhound,Pathfinder,,,836,520,87,,Gold 2,Plat 4,,,,,,,08:12,08:12,08:08,0,1,0,4,Bangalore,Pathfinder,Bloodhound,13,0,1,0,0,0,0,PS4,PS4,FALSE,G7-Scout,Havoc
GID-139,139,1/31/2021,17:05,7,Ranked,Worlds Edge,Sorting Factory,Harvester,,Bangalore,1,Horizon,Mirage,,,862,397,561,,Plat 4,Gold 2,,,,,,,16:50,16:59,13:56,1,0,2,1,Mirage,Bangalore,Horizon,7,1,0,0,0,0,0,PS4,PS4,FALSE,Prowler,Wingman
GID-140,140,1/31/2021,17:26,7,Ranked,Worlds Edge,Skyhook,,,Bangalore,1,Pathfinder,Octane,,,416,"1,559","2,058",,Plat 2,Plat 3,,,,,,,18:57,20:40,20:40,0,3,5,0,Bangalore,,,1,0,1,0,0,0,0,Unknown,Xbox,FALSE,R-99,G7-Scout
GID-141,141,1/31/2021,17:55,7,Ranked,Worlds Edge,Countdown,Countdown,,Bangalore,2,Lifeline,Caustic,,,135,151,127,,Plat 2,Plat 1,,,,,,,02:38,02:39,02:38,0,0,0,1,Lifeline,Bangalore,Caustic,18,0,0,0,0,0,0,PS4,PS4,TRUE,Wingman,G7-Scout
GID-142,142,1/31/2021,18:03,7,Ranked,Worlds Edge,Thermal Station,Countdown,,Bangalore,1,Lifeline,Loba,,,729,494,592,,Plat 4,Gold 2,,,,,,,16:36,16:40,16:54,1,0,1,1,Lifeline,Bangalore,Loba,7,0,1,1,0,0,0,Xbox,Xbox,FALSE,Volt,G7-Scout
GID-143,143,1/31/2021,18:26,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Lifeline,3,Wraith,Bangalore,,,317,292,768,,Unknown,Unknown,,,,,,,03:47,03:49,03:48,0,0,5,0,Lifeline,Wraith,Bangalore,11,2,0,1,0,0,0,PS4,PS4,TRUE,Spitfire,R-99
GID-144,144,1/31/2021,18:37,7,Ranked,Worlds Edge,Overlook,Capitol City,,Bangalore,1,Pathfinder,Bloodhound,,,272,352,421,,Plat 3,Gold 4,,,,,,,08:48,08:47,08:48,2,1,0,2,Bangalore,Bloodhound,Pathfinder,9,0,0,0,0,0,0,PS4,PS4,FALSE,Alternator,Wingman
GID-145,145,1/31/2021,18:49,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,3,Octane,Wraith,,,106,65,61,,Unknown,Unknown,,,,,,,01:54,01:55,01:55,0,0,0,0,Octane,Wraith,Bangalore,19,0,0,0,0,0,0,PS4,PS4,TRUE,R-99,L-Star
GID-146,146,1/31/2021,18:55,7,Ranked,Worlds Edge,Skyhook,Skyhook,,Bangalore,3,Revenant,Caustic,,,0,78,478,,Gold 4,Plat 4,,,,,,,03:50,02:30,04:33,0,0,1,0,Revenant,Bangalore,Caustic,15,0,0,0,0,0,0,PS4,PS4,TRUE,Volt,Wingman
GID-147,147,1/31/2021,19:02,7,Ranked,Worlds Edge,Capitol City,Capitol City,,Bangalore,2,Horizon,Gibraltar,,,33,122,214,,Gold 4,Plat 3,,,,,,,01:25,01:25,01:24,0,0,1,0,Horizon,Bangalore,Gibraltar,19,0,0,1,0,0,0,PS4,PS4,TRUE,R-99,
GID-148,148,1/31/2021,19:07,7,Ranked,Worlds Edge,Sorting Factory,Sorting Factory,,Bangalore,1,Caustic,Octane,,,441,519,828,,Plat 1,Plat 4,,,,,,,04:51,04:47,04:52,0,1,2,0,Caustic,Octane,Bangalore,14,1,0,0,0,0,0,PS4,PS4,TRUE,Spitfire,G7-Scout
GID-149,149,1/31/2021,19:14,7,Ranked,Worlds Edge,Skyhook,Skyhook,,Wraith,1,Caustic,Crypto,,,136,0,175,,Plat 2,Diamond 4,,,,,,,03:03,03:04,03:03,0,0,0,0,Crypto,Caustic,Wraith,16,0,0,0,0,0,0,PS4,PS4,TRUE,RE-45,G7-Scout
GID-150,150,1/31/2021,19:27,7,Ranked,Worlds Edge,The Train Yard,Capitol City,,Wraith,3,Bangalore,Caustic,,,736,437,657,,Plat 4,Plat 4,,,,,,,10:43,09:22,09:47,2,1,1,3,Caustic,Bangalore,Wraith,9,1,0,0,0,0,0,PS4,PS4,FALSE,Flatline,G7-Scout
GID-151,151,1/31/2021,19:48,7,Ranked,Worlds Edge,Capitol City,Capitol City,,Wraith,2,Lifeline,Bloodhound,,,89,325,72,,Diamond 4,Plat 4,,,,,,,01:48,02:00,02:00,0,1,0,0,Wraith,Bloodhound,Lifeline,20,1,0,0,0,0,0,PS4,PS4,TRUE,Mozambique,Sentinel
GID-152,152,1/31/2021,19:52,7,Ranked,Worlds Edge,Capitol City,Capitol City,,Wraith,3,Horizon,Lifeline,,,197,0,328,,Gold 4,Plat 4,,,,,,,12:33,10:25,10:18,0,0,0,0,Horizon,Lifeline,Wraith,11,0,0,0,0,1,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-153,153,1/31/2021,20:06,7,Ranked,Worlds Edge,Lava City,Sorting Factory,,Bangalore,1,Pathfinder,Caustic,,,340,359,625,,Diamond 4,Plat 3,,,,,,,15:42,17:10,16:42,1,1,1,1,Bangalore,Caustic,Pathfinder,5,0,0,0,0,1,0,PS4,PS4,FALSE,Wingman,R-99
GID-154,154,1/31/2021,20:29,7,Ranked,Worlds Edge,Skyhook,The Train Yard,,Bangalore,1,Horizon,Wraith,,,318,375,471,,Plat 4,Plat 2,,,,,,,09:07,08:19,09:07,1,2,1,2,Horizon,Wraith,Bangalore,12,0,0,0,0,0,0,PS4,Xbox,FALSE,Volt,Wingman
GID-155,155,02/01/2021,21:21,7,Ranked,Worlds Edge,Sorting Factory,,,Bangalore,1,Loba,Wraith,,,"2,324","2,082","1,055",,Unknown,Unknown,,,,,,,22:22,22:22,22:22,4,6,3,4,,,,1,0,0,0,0,0,0,Xbox,Xbox,FALSE,R-99,G7-Scout
GID-156,156,02/01/2021,21:50,7,Ranked,Worlds Edge,Countdown,Epicentre,,Bangalore,2,Bloodhound,Gibraltar,,,882,853,"2,355",,Diamond 4,Diamond 4,,,,,,,18:55,10:12,18:55,4,4,8,5,Bloodhound,Bangalore,Gibraltar,2,0,0,0,0,0,0,PS4,PS4,FALSE,Havoc,Triple Take
GID-157,157,02/01/2021,22:32,7,Ranked,Worlds Edge,Capitol City,Capitol City,,Bangalore,3,Crypto,Pathfinder,,,582,350,854,,Unknown,Unknown,,,,,,,06:10,06:10,06:10,2,1,1,3,Crypto,Bangalore,Pathfinder,11,0,0,0,1,0,0,PS4,PS4,FALSE,Flatline,Havoc
GID-158,158,02/02/2021,22:14,8,Ranked,Kings Canyon,Runoff,Runoff,,Bangalore,3,Fuse,Wraith,,,320,420,167,Gold 2,Gold 2,Gold 2,,,,,,,05:45,05:45,05:46,0,0,1,0,Fuse,Bangalore,Wraith,13,0,0,0,0,0,0,Xbox,PS4,TRUE,R-99,RE-45
GID-159,159,02/02/2021,22:28,8,Ranked,Kings Canyon,Salvage,Swamps,,Bangalore,2,Lifeline,Loba,,,"2,096",233,708,Gold 2,Bronze 1,Bronze 3,,,,,,,23:01,22:01,22:45,5,0,2,6,Lifeline,Loba,Bangalore,2,1,2,0,0,0,0,Unknown,Unknown,FALSE,30-30 Repeater,Flatline
GID-160,160,02/02/2021,23:23,8,Ranked,Kings Canyon,Repulsor,,,Bangalore,3,Bloodhound,Wraith,,,"2,020",905,"1,435",Gold 2,Gold 2,Gold 2,,,,,,,19:56,19:58,19:57,0,4,2,1,,,,1,0,0,0,0,0,0,Unknown,PS4,FALSE,30-30 Repeater,Volt
GID-161,161,02/02/2021,23:36,8,Ranked,Kings Canyon,Capacitor,The Rig,,Bangalore,2,Wraith,Pathfinder,,,135,441,480,Gold 2,Gold 1,Gold 1,,,,,,,05:31,06:51,07:41,0,1,0,0,Bangalore,Wraith,Pathfinder,10,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,Wingman
